,日期,星期,最高温度,最低温度,WindDirection,WindSpeed,天气,风向风力,年,月,日,东北风,东南风,东风,北风,南风,无持续风向,西北风,西南风,西风,1级,2级,大于3级,小于3级,晴,多云,阴,雷阵雨,霾,雾,阵雨,小雨,中雨,大雨,雷雨,暴雨,雨夹雪,雨,暴风雨,AQI指数,PM2.5,PM10,So2,No2,Co,O3
2063,2019-10-16,3.0,19,16,东北风,1级,多云,东北风 1级,2019,10,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,17,32,32,0.74,27
2064,2019-10-17,4.0,19,15,东北风,1级,晴,东北风 1级,2019,10,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,31,41,41,0.9,24
2065,2019-10-18,5.0,24,14,东北风,2级,晴,东北风 2级,2019,10,18,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,25,46,43,43,0.94,34
2066,2019-10-19,6.0,25,14,东北风,2级,多云,东北风 2级,2019,10,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,42,46,46,0.75,43
2067,2019-10-20,7.0,19,18,东北风,1级,多云~雨,东北风 1级,2019,10,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,26,42,49,49,0.83,15
2068,2019-10-21,1.0,20,16,东北风,2级,多云~雨,东北风 2级,2019,10,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31,19,31,33,33,0.78,13
2069,2019-10-22,2.0,19,16,西风,1级,阴,西风 1级,2019,10,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,17,31,31,0.8,8
2070,2019-10-23,3.0,22,16,东北风,2级,多云,东北风 2级,2019,10,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,27,34,34,0.78,34
2071,2019-10-24,4.0,20,16,东北风,2级,小雨~中雨,东北风 2级,2019,10,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37,21,37,45,45,0.85,19
2072,2019-10-25,5.0,16,13,西风,2级,小雨~中雨,西风 2级,2019,10,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,12,19,30,30,0.6,18
2073,2019-10-26,6.0,15,13,西南风,1级,阴~雨,西南风 1级,2019,10,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,12,19,30,30,0.65,13
2074,2019-10-27,7.0,15,12,西南风,2级,多云~阴,西南风 2级,2019,10,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,15,24,32,32,0.67,14
2075,2019-10-28,1.0,20,13,西南风,1级,晴,西南风 1级,2019,10,28,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,41,40,40,0.88,18
2076,2019-10-29,2.0,23,13,东北风,2级,阴~多云,东北风 2级,2019,10,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,29,48,46,46,1.0,30
2077,2019-10-30,3.0,21,14,东风,1级,阴~多云,东风 1级,2019,10,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66,45,77,63,63,1.16,37
2078,2019-10-31,4.0,22,15,东北风,1级,多云,东北风 1级,2019,10,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,51,86,66,66,1.23,19
2079,2019-11-01,5.0,20,16,北风,1级,小雨~雨,北风 1级,2019,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,71,51,83,52,52,1.09,11
2080,2019-11-02,6.0,17,14,西北风,1级,晴~多云,西北风 1级,2019,11,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,31,47,41,41,0.86,13
2081,2019-11-03,7.0,22,14,东北风,1级,晴,东北风 1级,2019,11,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,55,43,43,0.94,21
2082,2019-11-04,1.0,21,15,东北风,2级,阴,东北风 2级,2019,11,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,42,70,48,48,1.03,20
2083,2019-11-05,2.0,18,15,东风,1级,小雨~雨,东风 1级,2019,11,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,34,51,49,49,0.88,15
2084,2019-11-06,3.0,15,13,东北风,2级,多云,东北风 2级,2019,11,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,40,56,51,51,0.98,32
2085,2019-11-07,4.0,19,12,东北风,1级,多云,东北风 1级,2019,11,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,46,69,51,51,0.99,31
2086,2019-11-08,5.0,19,14,东风,2级,阴~多云,东风 2级,2019,11,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,41,67,56,56,1.06,13
2087,2019-11-09,6.0,19,16,东北风,1级,阴,东北风 1级,2019,11,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,43,76,52,52,1.1,8
2088,2019-11-10,7.0,17,14,南风,1级,多云,南风 1级,2019,11,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,54,86,49,49,1.08,20
2089,2019-11-11,1.0,19,16,东北风,2级,多云~阴,东北风 2级,2019,11,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,56,89,55,55,1.1,12
2090,2019-11-12,2.0,17,15,东北风,1级,阴~雨,东北风 1级,2019,11,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63,45,64,45,45,0.99,10
2091,2019-11-13,3.0,15,12,南风,1级,阴~多云,南风 1级,2019,11,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,28,45,36,36,0.78,13
2092,2019-11-14,4.0,19,13,东风,2级,多云~晴,东风 2级,2019,11,14,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,45,43,43,0.7,21
2093,2019-11-15,5.0,18,10,东北风,1级,多云,东北风 1级,2019,11,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,39,75,58,58,0.9,16
2094,2019-11-16,6.0,16,14,北风,2级,多云,北风 2级,2019,11,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,65,111,57,57,0.97,7
2095,2019-11-17,7.0,14,12,西北风,2级,小雨~雨,西北风 2级,2019,11,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,67,49,72,40,40,0.81,16
2096,2019-11-18,1.0,11,9,西风,2级,阴,西风 2级,2019,11,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,19,32,32,32,0.55,24
2097,2019-11-19,2.0,12,9,西风,1级,阴,西风 1级,2019,11,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,32,65,43,43,0.69,5
2098,2019-11-20,3.0,12,10,西风,1级,阴,西风 1级,2019,11,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,46,84,38,38,0.77,3
2099,2019-11-21,4.0,16,11,东北风,1级,多云,东北风 1级,2019,11,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,42,70,40,40,0.77,8
2100,2019-11-22,5.0,14,11,东北风,2级,阴~多云,东北风 2级,2019,11,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66,48,79,43,43,0.79,5
2101,2019-11-23,6.0,13,12,北风,1级,阴~雨,北风 1级,2019,11,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70,51,75,40,40,0.82,5
2102,2019-11-24,7.0,13,8,西风,2级,阴~雨,西风 2级,2019,11,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38,27,36,32,32,0.68,11
2103,2019-11-25,1.0,11,8,西风,2级,阴,西风 2级,2019,11,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,17,26,31,31,0.51,25
2104,2019-11-26,2.0,11,9,东北风,2级,阴,东北风 2级,2019,11,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,20,29,33,33,0.71,6
2105,2019-11-27,3.0,12,9,东风,1级,阴,东风 1级,2019,11,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,24,36,30,30,0.77,6
2106,2019-11-28,4.0,10,9,东北风,2级,阴,东北风 2级,2019,11,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,23,35,29,29,0.79,6
2107,2019-11-29,5.0,12,9,东风,2级,阴~雨,东风 2级,2019,11,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,30,18,29,35,35,0.69,17
2108,2019-11-30,6.0,9,8,东北风,2级,多云,东北风 2级,2019,11,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,28,44,35,35,0.81,10
2109,2019-12-01,7.0,9,7,西北风,2级,阴~多云,西北风 2级,2019,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,32,46,34,34,0.83,16
2110,2019-12-02,1.0,12,7,东风,1级,多云,东风 1级,2019,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,45,74,52,52,0.92,9
2111,2019-12-03,2.0,11,6,东北风,1级,多云,东北风 1级,2019,12,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,56,89,56,56,1.03,6
2112,2019-12-04,3.0,10,8,西北风,1级,小雨~雨,西北风 1级,2019,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,94,70,106,56,56,1.02,6
2113,2019-12-05,4.0,11,8,东风,1级,晴,东风 1级,2019,12,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,62,87,49,49,0.88,16
2114,2019-12-06,5.0,15,7,东风,1级,晴,东风 1级,2019,12,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,55,83,57,57,1.03,16
2115,2019-12-07,6.0,13,6,东北风,1级,多云,东北风 1级,2019,12,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,84,58,58,1.08,21
2116,2019-12-08,7.0,13,8,北风,1级,多云~阴,北风 1级,2019,12,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,105,78,119,63,63,1.14,8
2117,2019-12-09,1.0,14,8,东北风,1级,阴,东北风 1级,2019,12,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,97,138,66,66,1.28,15
2118,2019-12-10,2.0,15,9,北风,1级,晴,北风 1级,2019,12,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,97,138,73,73,1.26,16
2119,2019-12-11,3.0,13,9,东北风,1级,阴,东北风 1级,2019,12,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135,103,142,65,65,1.31,9
2120,2019-12-12,4.0,12,9,西北风,1级,多云,西北风 1级,2019,12,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,108,145,62,62,1.28,8
2121,2019-12-13,5.0,15,10,西北风,1级,阴,西北风 1级,2019,12,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,146,111,155,57,57,1.44,5
2122,2019-12-14,6.0,14,9,北风,1级,阴,北风 1级,2019,12,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,115,154,44,44,1.25,4
2123,2019-12-15,7.0,13,10,北风,1级,多云,北风 1级,2019,12,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,75,100,44,44,1.19,6
2124,2019-12-16,1.0,14,11,西风,2级,多云,西风 2级,2019,12,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,94,49,49,1.1,14
2125,2019-12-17,2.0,12,8,北风,2级,阴~雨,北风 2级,2019,12,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,92,68,99,45,45,1.3,5
2126,2019-12-18,3.0,10,9,西北风,2级,多云~阴,西北风 2级,2019,12,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43,30,40,36,36,0.84,14
2127,2019-12-19,4.0,9,6,东北风,2级,阴~雨,东北风 2级,2019,12,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41,28,38,36,36,0.77,14
2128,2019-12-20,5.0,10,7,东北风,2级,阴~雨,东北风 2级,2019,12,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,29,41,34,34,0.89,6
2129,2019-12-21,6.0,11,8,北风,1级,阴,北风 1级,2019,12,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,36,49,38,38,0.87,6
2130,2019-12-22,7.0,11,7,东北风,1级,阴~多云,东北风 1级,2019,12,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,36,51,36,36,0.86,10
2131,2019-12-23,1.0,12,8,北风,1级,多云,北风 1级,2019,12,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,47,71,45,45,0.96,9
2132,2019-12-24,2.0,12,8,东北风,2级,多云,东北风 2级,2019,12,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,50,78,43,43,1.02,6
2133,2019-12-25,3.0,10,9,北风,1级,阴,北风 1级,2019,12,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,54,79,41,41,0.96,6
2134,2019-12-26,4.0,9,7,西北风,2级,小雨~阴,西北风 2级,2019,12,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,61,41,61,36,36,0.7,21
2135,2019-12-27,5.0,7,4,西北风,1级,阴,西北风 1级,2019,12,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,38,61,44,44,0.65,16
2136,2019-12-28,6.0,8,6,北风,1级,晴,北风 1级,2019,12,28,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,79,47,47,0.83,5
2137,2019-12-29,7.0,11,4,东北风,2级,阴~多云,东北风 2级,2019,12,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83,61,85,48,48,0.99,10
2138,2019-12-30,1.0,12,8,北风,1级,多云~阴,北风 1级,2019,12,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,134,102,138,48,48,1.13,6
2139,2019-12-31,2.0,10,8,东北风,2级,阴,东北风 2级,2019,12,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124,94,127,48,48,1.13,7
2140,2020-01-01,3.0,11,7,东北风,1级,多云,东北风 1级,2020,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,66,91,50,50,0.99,15
2141,2020-01-02,4.0,13,9,东北风,1级,阴,东北风 1级,2020,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,72,110,60,60,1.09,8
2142,2020-01-03,5.0,12,8,西北风,1级,阴,西北风 1级,2020,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,82,124,62,62,1.08,13
2143,2020-01-04,6.0,11,9,东北风,1级,多云~阴,东北风 1级,2020,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,119,90,126,55,55,1.09,9
2144,2020-01-05,7.0,12,8,东北风,2级,阴~雨,东北风 2级,2020,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,43,54,38,38,1.0,11
2145,2020-01-06,1.0,10,8,西北风,1级,阴,西北风 1级,2020,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,46,60,40,40,0.97,9
2146,2020-01-07,2.0,12,6,东北风,2级,多云,东北风 2级,2020,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,53,41,41,0.98,30
2147,2020-01-08,3.0,11,8,东北风,2级,小雨~多云,东北风 2级,2020,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,56,40,57,51,51,1.07,18
2148,2020-01-09,4.0,11,8,东北风,2级,多云,东北风 2级,2020,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,36,39,39,1.12,9
2149,2020-01-10,5.0,9,7,北风,2级,阴,北风 2级,2020,1,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,32,47,38,38,1.24,10
2150,2020-01-11,6.0,11,7,东风,1级,多云~晴,东风 1级,2020,1,11,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,60,42,42,1.23,18
2151,2020-01-12,7.0,13,3,东北风,2级,晴,东北风 2级,2020,1,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,42,63,44,44,1.17,21
2152,2020-01-13,1.0,13,8,东北风,1级,阴~多云,东北风 1级,2020,1,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68,49,74,55,55,1.09,11
2153,2020-01-14,2.0,10,6,东风,2级,多云~阴,东风 2级,2020,1,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,67,48,69,44,44,0.95,8
2154,2020-01-15,3.0,9,7,东北风,2级,阴~多云,东北风 2级,2020,1,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45,30,44,37,37,0.82,18
2155,2020-01-16,4.0,10,6,东风,1级,多云,东风 1级,2020,1,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,47,71,41,41,0.96,6
2156,2020-01-17,5.0,11,7,东北风,2级,阴~多云,东北风 2级,2020,1,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73,53,76,41,41,1.06,10
2157,2020-01-18,6.0,11,7,东风,1级,多云,东风 1级,2020,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,51,72,43,43,1.13,9
2158,2020-01-19,7.0,11,5,南风,2级,阴~多云,南风 2级,2020,1,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92,68,93,43,43,1.14,19
2159,2020-01-20,1.0,10,6,东北风,2级,阴,东北风 2级,2020,1,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,65,84,40,40,1.02,25
2160,2020-01-21,2.0,11,8,东北风,1级,阴~多云,东北风 1级,2020,1,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83,61,80,35,35,0.98,22
2161,2020-01-22,3.0,13,9,北风,1级,小雨~多云,北风 1级,2020,1,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,83,61,80,38,38,1.01,21
2162,2020-01-23,4.0,12,9,东北风,2级,阴,东北风 2级,2020,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,65,83,34,34,1.03,20
2163,2020-01-24,5.0,11,8,北风,2级,小雨~阴,北风 2级,2020,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76,55,68,22,22,0.88,18
2164,2020-01-25,6.0,9,6,南风,1级,阴,南风 1级,2020,1,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,36,44,17,17,0.72,24
2165,2020-01-26,7.0,12,7,东北风,1级,阴,东北风 1级,2020,1,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,38,46,16,16,0.75,29
2166,2020-01-27,1.0,11,7,东风,2级,阴,东风 2级,2020,1,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,30,36,18,18,0.79,33
2167,2020-01-28,2.0,12,6,东风,1级,多云,东风 1级,2020,1,28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,26,18,18,0.76,32
2168,2020-01-29,3.0,15,6,北风,1级,晴,北风 1级,2020,1,29,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,42,19,19,0.8,40
2169,2020-01-30,4.0,13,4,东北风,2级,阴~雨,东北风 2级,2020,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,73,53,67,27,27,0.93,32
2170,2020-01-31,5.0,11,8,东北风,2级,阴~雨,东北风 2级,2020,1,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75,55,65,26,26,0.97,28
2171,2020-02-01,6.0,10,7,东北风,2级,多云~雨,东北风 2级,2020,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54,38,46,21,21,0.85,28
2172,2020-02-02,7.0,9,7,北风,2级,小雨~雨,北风 2级,2020,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,62,44,55,19,19,0.78,25
2173,2020-02-03,1.0,10,8,东风,1级,多云,东风 1级,2020,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,36,44,18,18,0.7,28
2174,2020-02-04,2.0,14,7,东北风,2级,晴,东北风 2级,2020,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,32,40,19,19,0.76,35
2175,2020-02-05,3.0,10,6,东北风,2级,小雨~中雨,东北风 2级,2020,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,54,38,46,21,21,0.79,34
2176,2020-02-06,4.0,9,8,西南风,1级,阴~多云,西南风 1级,2020,2,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,40,48,15,15,0.76,36
2177,2020-02-07,5.0,12,8,东北风,2级,多云,东北风 2级,2020,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,31,38,16,16,0.78,33
2178,2020-02-08,6.0,11,8,东北风,2级,阴,东北风 2级,2020,2,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,39,49,22,22,0.83,23
2179,2020-02-09,7.0,13,10,西风,1级,小雨~雨,西风 1级,2020,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,83,61,73,21,21,0.93,26
2180,2020-02-10,1.0,12,10,东北风,1级,阴~多云,东北风 1级,2020,2,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,57,69,28,28,0.96,25
2181,2020-02-11,2.0,14,10,东北风,1级,晴~多云,东北风 1级,2020,2,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,68,26,26,0.87,27
2182,2020-02-12,3.0,15,9,东北风,1级,多云~晴,东北风 1级,2020,2,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,50,62,24,24,0.84,44
